country,iso3,who_region,date,total_confirmed_cases,total_probable_cases,new_confirmed_cases,new_probable_cases,total_deaths,new_deaths
Barbados,BRB,Region of the Americas,03/10/2023,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,10/10/2023,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,17/10/2023,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,24/10/2023,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,31/10/2023,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,07/11/2023,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,14/11/2023,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,21/11/2023,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,28/11/2023,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,05/12/2023,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,12/12/2023,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,19/12/2023,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,26/12/2023,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,02/01/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,09/01/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,16/01/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,23/01/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,30/01/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,06/02/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,13/02/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,20/02/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,27/02/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,05/03/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,12/03/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,19/03/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,26/03/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,02/04/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,09/04/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,16/04/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,23/04/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,30/04/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,07/05/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,14/05/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,21/05/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,28/05/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,04/06/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,11/06/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,18/06/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,25/06/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,02/07/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,09/07/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,16/07/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,23/07/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,30/07/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,06/08/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,13/08/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,20/08/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,27/08/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,03/09/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,10/09/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,17/09/2024,1,0,0,0,0,0
Barbados,BRB,Region of the Americas,24/09/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,19/07/2022,1,0,1,0,0,0
Bermuda,BMU,Region of the Americas,26/07/2022,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,02/08/2022,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,09/08/2022,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,16/08/2022,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,23/08/2022,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,30/08/2022,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,06/09/2022,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,13/09/2022,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,20/09/2022,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,27/09/2022,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,04/10/2022,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,11/10/2022,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,18/10/2022,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,25/10/2022,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,01/11/2022,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,08/11/2022,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,15/11/2022,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,22/11/2022,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,29/11/2022,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,06/12/2022,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,13/12/2022,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,20/12/2022,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,27/12/2022,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,03/01/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,10/01/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,17/01/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,24/01/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,31/01/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,07/02/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,14/02/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,21/02/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,28/02/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,07/03/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,14/03/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,21/03/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,28/03/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,04/04/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,11/04/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,18/04/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,25/04/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,02/05/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,09/05/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,16/05/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,23/05/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,30/05/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,06/06/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,13/06/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,20/06/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,27/06/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,04/07/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,11/07/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,18/07/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,25/07/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,01/08/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,08/08/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,15/08/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,22/08/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,29/08/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,05/09/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,12/09/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,19/09/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,26/09/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,03/10/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,10/10/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,17/10/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,24/10/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,31/10/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,07/11/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,14/11/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,21/11/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,28/11/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,05/12/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,12/12/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,19/12/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,26/12/2023,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,02/01/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,09/01/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,16/01/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,23/01/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,30/01/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,06/02/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,13/02/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,20/02/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,27/02/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,05/03/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,12/03/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,19/03/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,26/03/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,02/04/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,09/04/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,16/04/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,23/04/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,30/04/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,07/05/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,14/05/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,21/05/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,28/05/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,04/06/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,11/06/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,18/06/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,25/06/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,02/07/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,09/07/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,16/07/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,23/07/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,30/07/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,06/08/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,13/08/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,20/08/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,27/08/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,03/09/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,10/09/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,17/09/2024,1,0,0,0,0,0
Bermuda,BMU,Region of the Americas,24/09/2024,1,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,02/08/2022,5,0,5,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,09/08/2022,15,0,10,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,16/08/2022,42,0,27,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,23/08/2022,65,0,23,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,30/08/2022,90,0,25,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,06/09/2022,119,0,29,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,13/09/2022,145,0,26,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,20/09/2022,174,0,29,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,27/09/2022,200,0,26,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,04/10/2022,217,0,17,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,11/10/2022,234,0,17,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,18/10/2022,240,0,6,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,25/10/2022,241,0,1,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,01/11/2022,242,0,1,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,08/11/2022,248,0,6,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,15/11/2022,251,0,3,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,22/11/2022,253,0,2,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,29/11/2022,259,0,6,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,06/12/2022,260,0,1,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,13/12/2022,261,0,1,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,20/12/2022,261,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,27/12/2022,261,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,03/01/2023,262,0,1,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,10/01/2023,263,0,1,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,17/01/2023,263,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,24/01/2023,263,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,31/01/2023,264,0,1,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,07/02/2023,264,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,14/02/2023,264,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,21/02/2023,265,0,1,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,28/02/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,07/03/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,14/03/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,21/03/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,28/03/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,04/04/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,11/04/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,18/04/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,25/04/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,02/05/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,09/05/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,16/05/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,23/05/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,30/05/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,06/06/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,13/06/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,20/06/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,27/06/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,04/07/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,11/07/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,18/07/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,25/07/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,01/08/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,08/08/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,15/08/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,22/08/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,29/08/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,05/09/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,12/09/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,19/09/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,26/09/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,03/10/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,10/10/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,17/10/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,24/10/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,31/10/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,07/11/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,14/11/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,21/11/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,28/11/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,05/12/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,12/12/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,19/12/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,26/12/2023,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,02/01/2024,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,09/01/2024,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,16/01/2024,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,23/01/2024,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,30/01/2024,265,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,06/02/2024,266,0,1,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,13/02/2024,266,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,20/02/2024,266,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,27/02/2024,266,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,05/03/2024,266,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,12/03/2024,266,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,19/03/2024,266,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,26/03/2024,266,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,02/04/2024,266,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,09/04/2024,266,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,16/04/2024,266,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,23/04/2024,266,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,30/04/2024,266,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,07/05/2024,266,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,14/05/2024,266,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,21/05/2024,266,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,28/05/2024,266,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,04/06/2024,266,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,11/06/2024,266,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,18/06/2024,266,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,25/06/2024,266,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,02/07/2024,266,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,09/07/2024,266,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,16/07/2024,266,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,23/07/2024,266,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,30/07/2024,266,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,06/08/2024,266,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,13/08/2024,266,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,20/08/2024,266,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,27/08/2024,266,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,03/09/2024,266,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,10/09/2024,266,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,17/09/2024,266,0,0,0,0,0
Bolivia (Plurinational State of),BOL,Region of the Americas,24/09/2024,266,0,0,0,0,0
Brazil,BRA,Region of the Americas,10/05/2022,1,0,1,0,0,0
Brazil,BRA,Region of the Americas,17/05/2022,2,0,1,0,0,0
Brazil,BRA,Region of the Americas,24/05/2022,3,0,1,0,0,0
Brazil,BRA,Region of the Americas,31/05/2022,8,0,5,0,0,0
Brazil,BRA,Region of the Americas,07/06/2022,18,0,10,0,0,0
Brazil,BRA,Region of the Americas,14/06/2022,46,0,28,0,0,0
Brazil,BRA,Region of the Americas,21/06/2022,141,0,95,0,0,0
Brazil,BRA,Region of the Americas,28/06/2022,315,0,174,0,0,0
Brazil,BRA,Region of the Americas,05/07/2022,610,0,295,0,0,0
Brazil,BRA,Region of the Americas,12/07/2022,1118,0,508,0,0,0
Brazil,BRA,Region of the Americas,19/07/2022,1876,0,758,0,0,0
Brazil,BRA,Region of the Americas,26/07/2022,2781,0,905,0,1,1
Brazil,BRA,Region of the Americas,02/08/2022,3734,0,953,0,1,0
Brazil,BRA,Region of the Americas,09/08/2022,4633,0,899,0,1,0
Brazil,BRA,Region of the Americas,16/08/2022,5494,0,861,0,1,0
Brazil,BRA,Region of the Americas,23/08/2022,6212,0,718,0,1,0
Brazil,BRA,Region of the Americas,30/08/2022,6862,0,650,0,2,1
Brazil,BRA,Region of the Americas,06/09/2022,7474,0,612,0,2,0
Brazil,BRA,Region of the Americas,13/09/2022,7979,0,505,0,2,0
Brazil,BRA,Region of the Americas,20/09/2022,8433,0,454,0,2,0
Brazil,BRA,Region of the Americas,27/09/2022,8798,0,365,0,3,1
Brazil,BRA,Region of the Americas,04/10/2022,9092,0,294,0,3,0
Brazil,BRA,Region of the Americas,11/10/2022,9353,0,261,0,7,4
Brazil,BRA,Region of the Americas,18/10/2022,9566,0,213,0,8,1
Brazil,BRA,Region of the Americas,25/10/2022,9758,0,192,0,9,1
Brazil,BRA,Region of the Americas,01/11/2022,9915,0,157,0,11,2
Brazil,BRA,Region of the Americas,08/11/2022,10045,0,130,0,12,1
Brazil,BRA,Region of the Americas,15/11/2022,10180,0,135,0,12,0
Brazil,BRA,Region of the Americas,22/11/2022,10307,0,127,0,13,1
Brazil,BRA,Region of the Americas,29/11/2022,10390,0,83,0,14,1
Brazil,BRA,Region of the Americas,06/12/2022,10499,0,109,0,14,0
Brazil,BRA,Region of the Americas,13/12/2022,10564,0,65,0,14,0
Brazil,BRA,Region of the Americas,20/12/2022,10619,0,55,0,14,0
Brazil,BRA,Region of the Americas,27/12/2022,10659,0,40,0,14,0
Brazil,BRA,Region of the Americas,03/01/2023,10728,0,69,0,15,1
Brazil,BRA,Region of the Americas,10/01/2023,10764,0,36,0,15,0
Brazil,BRA,Region of the Americas,17/01/2023,10801,0,37,0,15,0
Brazil,BRA,Region of the Americas,24/01/2023,10827,0,26,0,15,0
Brazil,BRA,Region of the Americas,31/01/2023,10846,0,19,0,15,0
Brazil,BRA,Region of the Americas,07/02/2023,10859,0,13,0,15,0
Brazil,BRA,Region of the Americas,14/02/2023,10868,0,9,0,15,0
Brazil,BRA,Region of the Americas,21/02/2023,10881,0,13,0,15,0
Brazil,BRA,Region of the Americas,28/02/2023,10893,0,12,0,15,0
Brazil,BRA,Region of the Americas,07/03/2023,10907,0,14,0,15,0
Brazil,BRA,Region of the Americas,14/03/2023,10919,0,12,0,15,0
Brazil,BRA,Region of the Americas,21/03/2023,10929,0,10,0,15,0
Brazil,BRA,Region of the Americas,28/03/2023,10933,0,4,0,15,0
Brazil,BRA,Region of the Americas,04/04/2023,10934,0,1,0,15,0
Brazil,BRA,Region of the Americas,11/04/2023,10937,0,3,0,15,0
Brazil,BRA,Region of the Americas,18/04/2023,10951,0,14,0,16,1
Brazil,BRA,Region of the Americas,25/04/2023,10958,0,7,0,16,0
Brazil,BRA,Region of the Americas,02/05/2023,10965,0,7,0,16,0
Brazil,BRA,Region of the Americas,09/05/2023,10970,0,5,0,16,0
Brazil,BRA,Region of the Americas,16/05/2023,10974,0,4,0,16,0
Brazil,BRA,Region of the Americas,23/05/2023,10978,0,4,0,16,0
Brazil,BRA,Region of the Americas,30/05/2023,10984,0,6,0,16,0
Brazil,BRA,Region of the Americas,06/06/2023,10990,0,6,0,16,0
Brazil,BRA,Region of the Americas,13/06/2023,10996,0,6,0,16,0
Brazil,BRA,Region of the Americas,20/06/2023,10999,0,3,0,16,0
Brazil,BRA,Region of the Americas,27/06/2023,11005,0,6,0,16,0
Brazil,BRA,Region of the Americas,04/07/2023,11010,0,5,0,16,0
Brazil,BRA,Region of the Americas,11/07/2023,11024,0,14,0,16,0
Brazil,BRA,Region of the Americas,18/07/2023,11034,0,10,0,16,0
Brazil,BRA,Region of the Americas,25/07/2023,11044,0,10,0,16,0
Brazil,BRA,Region of the Americas,01/08/2023,11057,0,13,0,16,0
Brazil,BRA,Region of the Americas,08/08/2023,11063,0,6,0,16,0
Brazil,BRA,Region of the Americas,15/08/2023,11071,0,8,0,16,0
Brazil,BRA,Region of the Americas,22/08/2023,11082,0,11,0,16,0
Brazil,BRA,Region of the Americas,29/08/2023,11095,0,13,0,16,0
Brazil,BRA,Region of the Americas,05/09/2023,11107,0,12,0,16,0
Brazil,BRA,Region of the Americas,12/09/2023,11122,0,15,0,16,0
Brazil,BRA,Region of the Americas,19/09/2023,11138,0,16,0,16,0
Brazil,BRA,Region of the Americas,26/09/2023,11150,0,12,0,16,0
